,customer_id,time_duration,event_day_2020/10/27,event_day_2020/10/28,event_day_2020/10/29,event_day_2020/10/30,event_day_2020/10/31,event_day_2020/11/1,gender_woman,age_10's,age_20's,age_30's,age_40's,age_50's,age_60's,age_Over70's,area1_max_time_duration,area2_max_time_duration,area3_max_time_duration,area4_max_time_duration,area5_max_time_duration,buy_flag
1667,20201029-060155,22.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.4,0.0,0.0,0
1668,20201029-060161,134.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.6,0.0,48.6,0.0,0.0,1
1669,20201029-060163,136.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,63.4,0.0,45.0,0
1670,20201029-060165,15.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.8,0.0,3.6,0.0,1
1671,20201029-060168,51.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30.0,10.2,0.0,0.0,0.0,1
1672,20201029-060176,33.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,19.0,16.0,0.0,1
1673,20201029-060180,14.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,5.0,0.0,0.0,0.0,1
1674,20201029-060182,27.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,13.0,0.0,0.0,0.0,1
1675,20201029-060184,17.6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6.6,0.0,0.0,0.0,0.0,1
1676,20201029-060185,17.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.6,0.0,0.0,0.0,0.0,1
1677,20201029-060188,27.8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,19.8,0.0,0.0,0
1678,20201029-060189,12.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.6,0.0,0.0,0.0,0.0,1
1679,20201029-060199,99.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,38.8,19.0,30.0,0.0,1
1680,20201029-070007,41.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,28.2,1
1681,20201029-070009,25.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,17.6,0.0,1
1682,20201029-070011,3.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0,1
1683,20201029-070020,33.6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24.0,0.0,0.0,0.0,0.0,1
1684,20201029-070021,102.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3.8,0.0,0.0,1
1685,20201029-070022,39.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30.8,0.0,0.0,0.0,0.0,1
1686,20201029-070024,11.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,9.2,1
1687,20201029-070025,14.2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14.2,0.0,0.0,0.0,0.0,1
1688,20201029-070030,16.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16.4,0.0,0.0,0.0,0.0,1
1689,20201029-070034,21.8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0,1
1690,20201029-070046,29.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,24.6,0.0,1
1691,20201029-070047,18.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
1692,20201029-070051,27.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,19.0,17.6,0.0,1
1693,20201029-070055,30.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13.2,7.0,0.0,0.0,0.0,1
1694,20201029-070058,32.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,23.0,0.0,0.0,1
1695,20201029-070063,15.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,4.8,0.0,0.0,0.0,1
1696,20201029-070065,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,1
1697,20201029-070066,16.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,9.8,0.0,0.0,1
1698,20201029-070076,19.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4,0.0,0.0,0.0,0.0,1
1699,20201029-070077,31.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,22.6,0.0,0.0,1
1700,20201029-070078,92.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.4,0.0,27.2,0.0,16.8,1
1701,20201029-070079,11.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.2,0.0,0.0,0.0,0.0,1
1702,20201029-070080,15.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,8.0,0.0,0.0,1
1703,20201029-070081,73.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,44.2,0.0,0.0,0.0,0.0,1
1704,20201029-070084,58.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,16.6,31.2,0.0,0.0,0.0,1
1705,20201029-070085,53.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19.0,0.0,13.8,11.2,0.0,1
1706,20201029-070088,10.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.0,0.0,0.0,0.0,1
1707,20201029-070091,32.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.0,0.0,19.6,1
1708,20201029-070094,16.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,10.6,0.0,0.0,0.0,1
1709,20201029-070095,50.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20.8,0.0,22.2,0.0,0.0,1
1710,20201029-070096,39.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13.2,0.0,19.2,0.0,0.0,1
1711,20201029-070098,152.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,24.4,1
1712,20201029-070099,20.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,8.2,0.0,0.0,0.0,1
1713,20201029-070100,10.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.8,0.0,0.0,0.0,0.0,1
1714,20201029-070101,97.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,22.6,56.6,0.0,0.0,8.2,1
1715,20201029-070104,42.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,36.2,0.0,0.0,1
1716,20201029-070106,24.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,19.6,0.0,0.0,1
1717,20201029-070107,10.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.6,0.0,0.0,0.0,0.0,1
1718,20201029-070110,4.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.6,1
1719,20201029-070125,23.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,18.0,0.0,0.0,1
1720,20201029-070126,26.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.6,0.0,0.0,0.0,0.0,1
1721,20201029-070128,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.8,1
1722,20201029-070132,5.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.4,1
1723,20201029-070133,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,6.8,0.0,0.0,1
1724,20201029-070144,6.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.8,0.0,0.0,0.0,0.0,1
1725,20201029-070147,24.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.2,0.0,0.0,0.0,0.0,1
1726,20201029-070148,27.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,20.4,0.0,1
1727,20201029-070152,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.6,0.0,0.0,8.4,0.0,1
1728,20201029-070158,48.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,20.6,15.0,0.0,0.0,0
1729,20201029-070162,16.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,10.8,1
1730,20201029-070163,16.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.0,1
1731,20201029-070164,8.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.4,1
1732,20201029-070166,12.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,5.0,0.0,0.0,1
1733,20201029-070168,14.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.4,0.0,0.0,1
1734,20201029-070169,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8,0.0,0.0,0.0,1
1735,20201029-070172,21.4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,11.2,0.0,0.0,0.0,0.0,1
1736,20201029-070177,44.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.6,0.0,1
1737,20201029-070183,15.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.4,0.0,0.0,0.0,0.0,1
1738,20201029-070186,50.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,36.4,1
1739,20201029-070189,3.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8,0.0,0.0,0.0,0.0,1
1740,20201029-070198,9.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
1741,20201029-070200,12.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.0,1
1742,20201029-070206,27.6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11.2,0.0,0.0,0.0,0.0,1
1743,20201029-070210,13.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.4,0.0,4.8,3.2,0.0,1
1744,20201030-010002,5.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6,0.0,1
1745,20201030-010004,33.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33.2,0.0,0.0,0.0,0.0,1
1746,20201030-010006,45.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14.6,0.0,9.0,11.6,0.0,1
1747,20201030-010008,14.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2.4,6.8,0.0,0.0,1
1748,20201030-010009,37.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10.0,0.0,14.4,0.0,0.0,1
1749,20201030-010010,17.6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,9.4,0.0,0.0,0.0,0.0,1
1750,20201030-010011,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1
1751,20201030-010013,23.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,10.2,0.0,0.0,0.0,1
1752,20201030-010018,11.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5.2,0.0,0.0,0.0,0.0,1
1753,20201030-010019,15.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5.8,0.0,0.0,0.0,4.8,1
1754,20201030-010020,17.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.6,0.0,0.0,0.0,0.0,1
1755,20201030-010023,52.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.2,0.0,0.0,0.0,0.0,1
1756,20201030-010029,12.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.4,0.0,0.0,1
1757,20201030-010031,21.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.2,0.0,0.0,0.0,0.0,1
1758,20201030-010033,23.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,17.8,0.0,0.0,1
1759,20201030-010036,27.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,18.0,0.0,0.0,0.0,1
1760,20201030-010039,48.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.2,19.0,0.0,0.0,0.0,1
1761,20201030-010040,78.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.2,0.0,34.6,0.0,0.0,0
1762,20201030-010042,13.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.8,0.0,0.0,1
1763,20201030-010043,11.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,6.2,0.0,0.0,1
1764,20201030-010045,13.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,13.2,0.0,0.0,0.0,0.0,1
1765,20201030-010046,24.8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15.2,0.0,0.0,0.0,0.0,1
1766,20201030-010052,21.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.6,0.0,0.0,0.0,0.0,1
1767,20201030-010055,10.2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,5.2,1
1768,20201030-010056,29.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.8,0.0,0.0,0.0,0.0,1
1769,20201030-010057,5.8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1
1770,20201030-010059,29.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.2,0.0,8.0,0.0,0.0,1
1771,20201030-010061,23.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,6.4,0.0,0.0,1
1772,20201030-010063,15.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5.6,1
1773,20201030-010065,6.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.6,0.0,1
1774,20201030-010068,3.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
1775,20201030-010073,15.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8.2,0.0,0.0,0.0,0.0,1
1776,20201030-010074,79.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.4,44.8,0.0,0.0,1
1777,20201030-010078,51.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21.4,0.0,0.0,0.0,0.0,1
1778,20201030-010079,14.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,5.4,0.0,4.6,1
1779,20201030-010082,217.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,50.0,0.0,0.0,1
1780,20201030-010083,9.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,2.6,0.0,0.0,0.0,1
1781,20201030-010084,24.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17.8,0.0,0.0,0.0,0.0,1
1782,20201030-010085,17.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.8,0.0,0.0,0.0,0.0,1
1783,20201030-010087,18.4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.2,0.0,0.0,1
1784,20201030-010088,34.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.4,8.2,0.0,0.0,0.0,1
1785,20201030-010089,84.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,63.2,0.0,0.0,1
1786,20201030-010094,22.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8.6,0.0,0.0,0.0,3.6,1
1787,20201030-010095,158.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,137.4,0.0,0.0,0.0,0.0,1
1788,20201030-010097,148.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,137.0,0.0,0.0,0.0,0.0,1
1789,20201030-010098,57.4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,39.2,0.0,0.0,0.0,1
1790,20201030-010101,16.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,0.0,0.0,0.0,3.6,1
1791,20201030-010102,21.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6,0.0,0.0,0.0,0.0,1
1792,20201030-010103,31.2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23.2,0.0,0.0,0.0,0.0,1
1793,20201030-010104,30.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,7.8,0.0,0.0,1
1794,20201030-010107,9.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.6,0.0,0.0,0.0,0.0,1
1795,20201030-010111,7.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1796,20201030-010116,43.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,13.2,0.0,0.0,0.0,1
1797,20201030-010118,84.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27.4,0.0,0.0,0.0,14.4,1
1798,20201030-010119,17.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.0,0.0,0.0,0.0,0.0,1
1799,20201030-010120,17.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.8,1
1800,20201030-010122,24.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,8.4,0.0,0.0,1
1801,20201030-010123,12.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,6.8,0.0,0.0,1
1802,20201030-010126,21.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.8,0.0,0.0,0.0,0.0,1
1803,20201030-010130,20.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0,1
1804,20201030-010137,18.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.8,0.0,0.0,0.0,0.0,1
1805,20201030-010140,22.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,8.0,0.0,1
1806,20201030-010143,22.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.6,0.0,0.0,1
1807,20201030-010147,30.2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10.4,2.2,0.0,0.0,0.0,1
1808,20201030-010149,30.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0,1
1809,20201030-010164,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,18.8,25.4,9.6,1
1810,20201030-010174,41.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,32.8,0.0,0.0,0
1811,20201030-010177,49.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,5.6,37.0,0
1812,20201030-010179,33.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.6,0.0,14.0,0.0,0.0,1
1813,20201030-010183,65.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,56.4,0.0,0.0,1
1814,20201030-010187,164.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,42.4,0.0,71.8,0.0,12.2,1
1815,20201030-010196,3.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.4,0.0,0.0,0.0,0.0,1
1816,20201030-010198,61.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,9.8,9.4,15.0,1
1817,20201030-010209,31.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25.6,0.0,0.0,0.0,0.0,1
1818,20201030-010211,11.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.2,0
1819,20201030-010216,88.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,73.4,0.0,0.0,0.0,0.0,1
1820,20201030-010220,22.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,12.6,0.0,0.0,0.0,1
1821,20201030-010221,34.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.6,0.0,0.0,0.0,0.0,1
1822,20201030-010224,31.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,0.0,0.0,1
1823,20201030-010233,38.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,24.8,0.0,1
1824,20201030-010234,22.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.4,0.0,0.0,0.0,0.0,1
1825,20201030-010237,16.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.4,0.0,0.0,0.0,0.0,1
1826,20201030-010241,42.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,0.0,0.0,1
1827,20201030-010247,89.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35.2,18.4,0.0,0.0,0.0,1
1828,20201030-020001,31.4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17.8,0.0,0.0,0.0,0.0,1
1829,20201030-020006,29.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,17.8,0.0,6.6,0
1830,20201030-020007,27.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,3.2,11.8,0.0,0.0,0
1831,20201030-020009,75.6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,55.0,0.0,7.0,0.0,5.0,1
1832,20201030-020021,33.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,24.8,0
1833,20201030-020022,33.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.8,0
1834,20201030-020023,102.4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,93.8,5.4,0.0,1
1835,20201030-020026,52.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.0,0.0,8.0,4.2,0.0,1
1836,20201030-020029,53.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27.0,0.0,0.0,0.0,0.0,0
1837,20201030-020033,47.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,34.0,0.0,0.0,0.0,0.0,1
1838,20201030-020036,54.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,0.0,15.2,0.0,7.6,1
1839,20201030-020039,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.6,1
1840,20201030-020045,10.6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,5.2,0.0,0.0,1
1841,20201030-020046,17.2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5.4,0.0,0.0,0.0,0.0,1
1842,20201030-020048,148.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.8,129.0,0.0,0.0,0.0,1
1843,20201030-020050,82.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,69.8,0.0,0.0,1
1844,20201030-020051,40.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.6,0.0,0.0,0.0,0.0,1
1845,20201030-020062,70.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,12.4,0.0,0.0,36.2,1
1846,20201030-020066,5.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.4,1
1847,20201030-020069,38.8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,20.8,20.6,5.0,0
1848,20201030-020072,15.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.4,0.0,0.0,0.0,0.0,1
1849,20201030-020075,137.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,81.0,0.0,0.0,0.0,0.0,1
1850,20201030-020076,15.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,14.0,1
1851,20201030-020078,141.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,36.0,0.0,0.0,0.0,0.0,1
1852,20201030-020080,17.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
1853,20201030-020083,15.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,5.6,0.0,0.0,0.0,1
1854,20201030-020084,24.2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1
1855,20201030-020085,193.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,182.6,0.0,0.0,1
1856,20201030-020087,76.6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,18.2,0.0,27.4,0.0,0.0,1
1857,20201030-020090,7.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.6,1
1858,20201030-020091,10.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10.4,0.0,0.0,0.0,0.0,1
1859,20201030-020092,39.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,18.8,0.0,0.0,0.0,0.0,1
1860,20201030-020094,54.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,10.0,0.0,34.6,0.0,0.0,1
1861,20201030-020095,15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,9.8,1
1862,20201030-020097,12.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,5.0,1
1863,20201030-020098,75.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,60.2,0.0,0.0,0.0,1
1864,20201030-020099,6.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.4,0.0,0.0,0.0,0.0,1
1865,20201030-020104,18.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12.4,0.0,0.0,0.0,0.0,1
1866,20201030-020117,129.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,14.6,0.0,1
1867,20201030-020118,38.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.2,0.0,0.0,1
1868,20201030-020119,12.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.4,0.0,0.0,0.0,0.0,1
1869,20201030-020124,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1
1870,20201030-020125,20.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.8,0.0,0.0,0.0,8.2,1
1871,20201030-020129,35.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.8,0.0,0.0,0.0,1
1872,20201030-020130,21.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,14.6,0.0,0.0,0.0,1
1873,20201030-020132,22.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.2,0.0,0.0,0.0,0.0,1
1874,20201030-020138,47.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6,0.0,0.0,0.0,0.0,1
1875,20201030-020139,15.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,10.4,0.0,1
1876,20201030-020143,63.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,10.6,34.2,0.0,0.0,1
1877,20201030-020144,59.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,12.4,23.4,0.0,0.0,1
1878,20201030-020147,24.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.0,12.8,0.0,0.0,0.0,1
1879,20201030-020150,60.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,60.6,0.0,0.0,0.0,0.0,1
1880,20201030-020158,19.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.2,0.0,7.2,0.0,0.0,1
1881,20201030-020161,53.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,40.0,1
1882,20201030-020163,13.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,11.4,1
